Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-02-26 00:00:00-05:00,201.00999450683594,208.10000610351562,199.00999450683594,200.0,36656100,0.0,0.0
2024-03-04 00:00:00-05:00,199.5,203.8000030517578,196.9199981689453,198.49000549316406,31944100,0.0,0.0
2024-03-11 00:00:00-04:00,194.2100067138672,196.07000732421875,180.52000427246094,182.52999877929688,63796300,0.0,0.0
2024-03-18 00:00:00-04:00,180.25999450683594,192.94000244140625,177.52000427246094,188.85000610351562,45175000,0.0,0.0
2024-03-25 00:00:00-04:00,196.00999450683594,196.17999267578125,186.80999755859375,192.99000549316406,33769700,0.0,0.0
